Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
0.0,Tue Aug 28 18:56:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🐢 Scientists have found new evidence confirming that turtles once lived without shells.
👉 https://t.co/xLIFJNJdh1 https://t.co/VUcP8zguW7",1
0.5423,Tue Aug 28 18:03:04 +0000 2018,0.78,0.0,0.22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A conversation with a homeless man inspired Stephen to attempt the unusual challenge of crossing the Alps on a spac… https://t.co/w6h0Yhe5bf,2
0.0,Tue Aug 28 16:01:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😂 If Britney's songs were Scottish. https://t.co/Em0LRQmbFt,3
0.5994,Tue Aug 28 14:51:38 +0000 2018,0.795,0.0,0.205,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BBCOne: Be careful who you trust.

#Bodyguard. Continues Sundays at 9pm on @BBCOne. Or available to watch on @BBCiPlayer: https://t.co/…",4
0.3612,Tue Aug 28 14:51:32 +0000 2018,0.848,0.0,0.152,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BBCiPlayer: Watch the highlights from Reading and Leeds Festivals on BBC iPlayer 🙌 
https://t.co/AfQl9nXavO https://t.co/KGbRUouFCZ",5
0.0,Tue Aug 28 13:02:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Once upon a time, two early humans of different ancestry met at a cave in Russia.

50,000 years later, scientists h… https://t.co/oOCBlGLFqQ",6
0.0,Tue Aug 28 12:48:59 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@BBCTravelShow is on @BBCiPlayer now 👉 https://t.co/Sqn5y0xC80,7
0.4767,Tue Aug 28 12:00:18 +0000 2018,0.728,0.0,0.272,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🍅 Neighbourhood gardens are providing important access to fresh food in urban areas. https://t.co/wLol6vY5rW,8
0.8316,Tue Aug 28 11:33:00 +0000 2018,0.63,0.0,0.37,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","This sweet, sticky rice is hit 100 times with a mallet to create a delicious Japanese dessert. 🍚🔨 #TheTravelShow https://t.co/jLazGPrVH1",9
-0.296,Tue Aug 28 11:01:01 +0000 2018,0.896,0.104,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🍯 Honey and over-the-counter meds should be the first line of treatment for most people with coughs to avoid antibi… https://t.co/di9e7UgCm9,10
0.4215,Tue Aug 28 08:00:16 +0000 2018,0.823,0.0,0.177,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","❤️🐾 So many puppies and kittens will be safer because of this.
#LucysLaw https://t.co/LyF6u8hy2n",11
0.0,Tue Aug 28 07:26:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What's the real price of getting rid of plastic packaging?
👉 https://t.co/RyTb9nF0CF https://t.co/MwiKgBExnZ",12
0.128,Tue Aug 28 07:00:13 +0000 2018,0.821,0.077,0.103,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😲 Researchers have created a virtual reality system that tricks your brain into thinking you have unlimited space t… https://t.co/zo6iUmhwoN,13
0.624,Mon Aug 27 20:01:03 +0000 2018,0.806,0.0,0.194,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Nikki Bedi interviews one of Britain's most successful - and outspoken - actors, @rizmc.

Riz Ahmed: Road to Englis… https://t.co/PACKut4MfU",14
0.0772,Mon Aug 27 19:36:00 +0000 2018,0.936,0.0,0.064,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","🙈 Walking in on your mum. The last thing you want to see. Ever. 

#Wanderlust starring Toni Collette | September 4… https://t.co/C8JHV3ym5j",15
0.5859,Mon Aug 27 19:03:04 +0000 2018,0.752,0.062,0.186,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In this revealingly intimate documentary, Adrian Chiles takes a long hard look at his own love of boozing. 🍺

Drink… https://t.co/mDtI8RH9Qk",16
-0.4939,Mon Aug 27 18:12:05 +0000 2018,0.862,0.138,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",More than half of Borneo's orangutans have perished since 1999; their habitats destroyed to make way for palm oil p… https://t.co/SIm7DMFEgU,17
0.0,Mon Aug 27 17:05:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🎻 The incredible orchestra with a difference. https://t.co/v9oGw3x47H,18
0.0772,Mon Aug 27 16:03:04 +0000 2018,0.944,0.0,0.056,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","An increasing number of South Korean women are choosing not to marry, not to have children, and not even to have re… https://t.co/Ae3Q2qtHTc",19
0.0,Mon Aug 27 14:08:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😂🐋🚌 'Before there were London buses, what did we use to measure blue whales?' https://t.co/Tmv8QZe8e7",20
0.0,Tue Aug 28 18:56:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🐢 Scientists have found new evidence confirming that turtles once lived without shells.
👉 https://t.co/xLIFJNJdh1 https://t.co/VUcP8zguW7",21
0.5423,Tue Aug 28 18:03:04 +0000 2018,0.78,0.0,0.22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A conversation with a homeless man inspired Stephen to attempt the unusual challenge of crossing the Alps on a spac… https://t.co/w6h0Yhe5bf,22
0.0,Tue Aug 28 16:01:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😂 If Britney's songs were Scottish. https://t.co/Em0LRQmbFt,23
0.5994,Tue Aug 28 14:51:38 +0000 2018,0.795,0.0,0.205,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BBCOne: Be careful who you trust.

#Bodyguard. Continues Sundays at 9pm on @BBCOne. Or available to watch on @BBCiPlayer: https://t.co/…",24
0.3612,Tue Aug 28 14:51:32 +0000 2018,0.848,0.0,0.152,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BBCiPlayer: Watch the highlights from Reading and Leeds Festivals on BBC iPlayer 🙌 
https://t.co/AfQl9nXavO https://t.co/KGbRUouFCZ",25
0.0,Tue Aug 28 13:02:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Once upon a time, two early humans of different ancestry met at a cave in Russia.

50,000 years later, scientists h… https://t.co/oOCBlGLFqQ",26
0.0,Tue Aug 28 12:48:59 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@BBCTravelShow is on @BBCiPlayer now 👉 https://t.co/Sqn5y0xC80,27
0.4767,Tue Aug 28 12:00:18 +0000 2018,0.728,0.0,0.272,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🍅 Neighbourhood gardens are providing important access to fresh food in urban areas. https://t.co/wLol6vY5rW,28
0.8316,Tue Aug 28 11:33:00 +0000 2018,0.63,0.0,0.37,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","This sweet, sticky rice is hit 100 times with a mallet to create a delicious Japanese dessert. 🍚🔨 #TheTravelShow https://t.co/jLazGPrVH1",29
-0.296,Tue Aug 28 11:01:01 +0000 2018,0.896,0.104,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🍯 Honey and over-the-counter meds should be the first line of treatment for most people with coughs to avoid antibi… https://t.co/di9e7UgCm9,30
0.4215,Tue Aug 28 08:00:16 +0000 2018,0.823,0.0,0.177,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","❤️🐾 So many puppies and kittens will be safer because of this.
#LucysLaw https://t.co/LyF6u8hy2n",31
0.0,Tue Aug 28 07:26:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What's the real price of getting rid of plastic packaging?
👉 https://t.co/RyTb9nF0CF https://t.co/MwiKgBExnZ",32
0.128,Tue Aug 28 07:00:13 +0000 2018,0.821,0.077,0.103,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😲 Researchers have created a virtual reality system that tricks your brain into thinking you have unlimited space t… https://t.co/zo6iUmhwoN,33
0.624,Mon Aug 27 20:01:03 +0000 2018,0.806,0.0,0.194,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Nikki Bedi interviews one of Britain's most successful - and outspoken - actors, @rizmc.

Riz Ahmed: Road to Englis… https://t.co/PACKut4MfU",34
0.0772,Mon Aug 27 19:36:00 +0000 2018,0.936,0.0,0.064,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","🙈 Walking in on your mum. The last thing you want to see. Ever. 

#Wanderlust starring Toni Collette | September 4… https://t.co/C8JHV3ym5j",35
0.5859,Mon Aug 27 19:03:04 +0000 2018,0.752,0.062,0.186,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In this revealingly intimate documentary, Adrian Chiles takes a long hard look at his own love of boozing. 🍺

Drink… https://t.co/mDtI8RH9Qk",36
-0.4939,Mon Aug 27 18:12:05 +0000 2018,0.862,0.138,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",More than half of Borneo's orangutans have perished since 1999; their habitats destroyed to make way for palm oil p… https://t.co/SIm7DMFEgU,37
0.0,Mon Aug 27 17:05:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🎻 The incredible orchestra with a difference. https://t.co/v9oGw3x47H,38
0.0772,Mon Aug 27 16:03:04 +0000 2018,0.944,0.0,0.056,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","An increasing number of South Korean women are choosing not to marry, not to have children, and not even to have re… https://t.co/Ae3Q2qtHTc",39
0.0,Mon Aug 27 14:08:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😂🐋🚌 'Before there were London buses, what did we use to measure blue whales?' https://t.co/Tmv8QZe8e7",40
0.296,Mon Aug 27 12:11:04 +0000 2018,0.891,0.0,0.109,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","⚖️🐧 More than 19,000 animals at @ZSLLondonZoo have had their vital statistics taken for the annual weigh-in.
👉… https://t.co/H7JPVMODto",41
0.5719,Mon Aug 27 10:05:03 +0000 2018,0.793,0.0,0.207,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🌻🌻 The Pop-Up Farm has been created by a Hertfordshire farmer to help people learn about farming in a different way… https://t.co/E4PnTp3eLS,42
0.0,Mon Aug 27 09:01:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Three uninhabited Orkney islands have been put up for sale together for offers over £200,000.
👉… https://t.co/5318XAYLFf",43
-0.3818,Mon Aug 27 08:10:04 +0000 2018,0.843,0.157,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Why this bloodless testing device could be a game-changer in the fight against malaria.
#BBCInnovators https://t.co/2kRsfLzxOJ",44
-0.4003,Sun Aug 26 19:39:07 +0000 2018,0.828,0.172,0.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BBCOne: 🚨 Consider this your 30-minute warning! 🚨
#Bodyguard. Starts tonight at 9pm, @BBCOne. https://t.co/m8JzlprYRG",45
-0.7269,Sun Aug 26 19:13:06 +0000 2018,0.469,0.408,0.122,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A troubled war veteran is assigned to protect a controversial politician...

#Bodyguard | 9pm | @BBCOne |… https://t.co/SopVXMpTWg",46
0.0,Sun Aug 26 18:05:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","🕵️😂 Did you know Sherlock is Indian? 
#GoodnessGraciousMe https://t.co/quFCCTvECl",47
0.5719,Sun Aug 26 16:46:09 +0000 2018,0.619,0.0,0.381,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The perfect picnic doesn't exi- 
#NationalDogDay https://t.co/hCE7MqzF2P",48
0.0,Sun Aug 26 16:32:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","This sketch was discovered in Germany, but could it be by British artist Henry Moore? Fiona Bruce and @PhilipMould… https://t.co/gGf2OFwsVI",49
0.296,Sun Aug 26 15:05:02 +0000 2018,0.81,0.067,0.124,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😴 It’s hard to overstate the benefits of a night’s rest for human memory, and neuroscientists are just beginning to… https://t.co/GK81wfxhJ3",50
0.0,Sun Aug 26 14:07:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The boat that ROCKED 🤘https://t.co/4avyIFuoot,51
-0.6808,Sun Aug 26 12:06:05 +0000 2018,0.705,0.295,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","📖 The murderer turned author who published clues to his crimes.
👉https://t.co/ITArfoXazg https://t.co/BSXLone9P7",52
0.4404,Sun Aug 26 11:01:06 +0000 2018,0.868,0.0,0.132,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🎓 Aidan has cerebral palsy so he used eye gaze technology to complete his degree in creative writing...and got a fi… https://t.co/KMxNJIYrPv,53
0.0,Sun Aug 26 10:09:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",💉 Scientists believe they have found a reliable way to transform donor blood into the universal type needed for saf… https://t.co/rU3YmogzMa,54
0.2023,Sun Aug 26 09:26:05 +0000 2018,0.909,0.0,0.091,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😍 Photographs of golden retriever puppies playing with lion and tiger cubs at a wildlife park in Beijing are meltin… https://t.co/1Qfwlhs37j,55
0.4404,Sun Aug 26 09:08:05 +0000 2018,0.861,0.0,0.139,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🥓🍳 @Libertines frontman @PeteDoherty will have his name inscribed on a wall of fame in a Margate cafe after scoffin… https://t.co/I9URg2sXjn,56
-0.5994,Sun Aug 26 08:00:14 +0000 2018,0.843,0.157,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This father and son thought they were going to die at sea. 
Then 13 year old Joe did something incredible. 
(via… https://t.co/ygLkik2sjB",57
0.0,Sun Aug 26 07:42:20 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCWorld: US Senator John McCain dies aged 81 https://t.co/Sge1AtsTtk,58
0.0,Sun Aug 26 07:12:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🦎🎨 How do chameleons change colour?  https://t.co/4fbUTZLbO7,59
0.7003,Sat Aug 25 21:01:07 +0000 2018,0.756,0.0,0.244,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Three friends decide to turn their fantasy vacation into reality after one of their group gets engaged. 🎬🍿

Zindagi… https://t.co/73RISRIQPx",60
0.4199,Sat Aug 25 18:07:04 +0000 2018,0.715,0.0,0.285,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",❤️🦔 All animals need someone like Joan! https://t.co/45ldsfXqNC,61
0.4019,Sat Aug 25 17:18:16 +0000 2018,0.863,0.0,0.137,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @bbcstories: From slave plantations to #nottinghillcarnival2018 - How steel pans brought harmony to Europe’s biggest Caribbean event. ht…,62
0.6369,Sat Aug 25 17:18:08 +0000 2018,0.682,0.0,0.318,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BBCOne: Love. Sex. It's complicated. This is #Wanderlust. https://t.co/rnZLvWi0JT,63
0.0,Sat Aug 25 17:00:19 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Is identity different online? 

@BBCThree spoke to four of the most followed young Asian influencers in the country… https://t.co/D15TpRXt2X",64
0.4019,Sat Aug 25 16:00:15 +0000 2018,0.816,0.0,0.184,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",💃🕺 Meet the dancer bringing 'rent parties' from Harlem to the UK. https://t.co/hXpLZXNXnc,65
0.8271,Sat Aug 25 15:02:06 +0000 2018,0.607,0.0,0.393,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🐦📸 Vibrant pink flamingos triumphed over diving gannets and hungry robins, taking top spot in 2018's Bird Photograp… https://t.co/fbkCntCFjY",66
0.4215,Sat Aug 25 14:42:30 +0000 2018,0.833,0.0,0.167,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I want you guys to sing it so loud Chester can hear you, are you ready to do that?""

💔 @MikeShinoda's… https://t.co/rHda95PHNg",67
0.0,Sat Aug 25 14:00:15 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🍻 + 🧘‍♀️🧘‍♂️ = 😊 https://t.co/n3nkO3TkhD,68
0.3612,Sat Aug 25 13:00:20 +0000 2018,0.839,0.0,0.161,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😋🍫@BegumNadiya's tear'n'share mocha swirls are guaranteed to put a smile on your face. 
#NadiyasFamilyFavourites https://t.co/xmbPUB13wF",69
-0.1027,Sat Aug 25 12:00:17 +0000 2018,0.638,0.202,0.16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🎨 The women impressionists forgotten by history.
👉 https://t.co/tCmgdobORS https://t.co/5tJAw51rHf",70
0.0,Sat Aug 25 11:07:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","❄️🌝 Scientists say they have definitive evidence for water-ice on the surface of the Moon.
👉 https://t.co/3vkqKzkmRT https://t.co/sdTP7tdpK5",71
0.0,Sat Aug 25 09:45:20 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCR1: What's you're all-time favourite Reading &amp; Leeds performance? @paramore? @BiffyClyro? @Nirvana? @ArcticMonkeys? @disclosure? @fo…,72
0.0,Sat Aug 25 09:00:19 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Of all your education, a very few specific skills will determine the rationality of your decision making. 

Take… https://t.co/kosxQqPPRi",73
0.0,Sat Aug 25 08:00:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Five-year-old Otto competed in a para-triathlon seven months after major surgery on his spine. 

❤️ He wanted to ra… https://t.co/Brxs6na4eN",74
0.0,Fri Aug 24 20:03:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The story of how British Asians came of age as they found their voice and identity. 🎶

Pump Up the Bhangra: The Sou… https://t.co/UooVjCCTRM",75
0.0,Fri Aug 24 18:02:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😂🗞 It's India's favourite newspaper... The Delhi Mail!  
#GoodnessGraciousMe https://t.co/z8FpkFoFE9",76
0.3182,Fri Aug 24 15:59:00 +0000 2018,0.874,0.0,0.126,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Me leaving work in a calm and orderly fashion ahead of the  🎉THREE 🎉DAY 🎉WEEKEND 🎉

#FridayFeeling #BankHoliday https://t.co/x9zFn90J3W",77
0.784,Fri Aug 24 14:58:04 +0000 2018,0.744,0.0,0.256,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCTwo: Happy Birthday @StephenFry! Here’s one of our favourite clips ever featuring your good self and a rather randy parrot… 😂😳 https…,78
0.0,Fri Aug 24 14:22:04 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BBCOne: Find your dancing shoes 👞 👠

#Strictly returns to BBC One soon. @bbcstrictly. https://t.co/yqOYHGXMqP",79
0.0,Fri Aug 24 13:07:53 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🌡 The next few years could be 'anomalously warm', according to a new study.
👉 https://t.co/jKfnBaFiCA https://t.co/GHZglCJXGS",80
0.0516,Fri Aug 24 12:01:06 +0000 2018,0.926,0.0,0.074,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😂 When you catch your wife reading the Victorian version of 50 Shades Of Grey. 
#Quacks https://t.co/WsShUpzOJm",81
0.0,Fri Aug 24 11:00:12 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🧀 A substance found by archaeologists working in an Ancient Egyptian tomb has proved to be one of the oldest cheese… https://t.co/1e3wwLTYzw,82
0.0,Fri Aug 24 08:43:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@BBCTravelShow is on @BBCiPlayer now! https://t.co/vORksfNnB7 🍉🐻,83
-0.4939,Fri Aug 24 08:00:15 +0000 2018,0.862,0.138,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",More than half of Borneo's orangutans have perished since 1999; their habitats destroyed to make way for palm oil p… https://t.co/K4hcJybtsU,84
0.0,Fri Aug 24 07:27:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","15-20% of US contact lens users dispose of them in bathroom drains, increasing plastic pollution in the environment… https://t.co/xTvugVsIBd",85
0.0,Fri Aug 24 07:00:10 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😮🙌🗼 Not what you'd normally find in a back garden... https://t.co/Qo13wjnFO9,86
0.0,Thu Aug 23 19:00:22 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🍓🤖 Meet the strawberry picking robot. https://t.co/oVL1eYXeBt,87
0.5859,Thu Aug 23 18:02:06 +0000 2018,0.833,0.0,0.167,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Twenty familiar faces from the worlds of show business, music and sport compete to win the 2018 title... Celebrity… https://t.co/b8ah90rqci",88
0.0,Thu Aug 23 17:31:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Would you travel to Japan to meet Melonbear? https://t.co/aiiuz98vMp,89
